0.57759341,-0.37508789,-0.43384601,1.74257800,3.86378840,1.40359540,1.00000000
0.20525265,-0.36720835,-0.32114211,0.96929912,2.21140118,1.22505402,1.00000000
0.59825812,-0.37564084,-0.42821082,1.73403362,3.77805497,1.40283362,1.00000000
0.59825812,-0.37564084,-0.42821082,1.73403362,3.77805497,1.40283362,1.00000000
0.11263723,-0.42153571,-0.34368289,1.36325005,3.21209745,1.39902470,1.00000000
0.59244617,-0.37548532,-0.42979571,1.73643673,3.80216750,1.40304787,1.00000000
0.27484720,-0.30723052,-0.32114211,0.87435671,2.07032710,1.19395213,1.00000000
0.61892284,-0.37619379,-0.42257562,1.72548925,3.69232155,1.40207185,1.00000000
0.59825812,-0.37564084,-0.42821082,1.73403362,3.77805497,1.40283362,1.00000000
0.61892284,-0.37619379,-0.42257562,1.72548925,3.69232155,1.40207185,1.00000000
0.33373490,-0.25648005,-0.32114211,0.79402082,1.95095673,1.16763515,1.00000000
0.27484720,-0.30723052,-0.32114211,0.87435671,2.07032710,1.19395213,1.00000000
0.59180040,-0.37546804,-0.42997181,1.73670374,3.80484667,1.40307168,1.00000000
0.33373490,-0.25648005,-0.32114211,0.79402082,1.95095673,1.16763515,1.00000000
0.21952846,-0.35490520,-0.32114211,0.94982376,2.18246291,1.21867415,1.00000000
0.59309194,-0.37550260,-0.42961961,1.73616972,3.79948833,1.40302407,1.00000000
0.24808007,-0.33029891,-0.32114211,0.91087302,2.12458636,1.20591440,1.00000000
0.26949378,-0.31184420,-0.32114211,0.88165997,2.08117895,1.19634459,1.00000000
0.59180040,-0.37546804,-0.42997181,1.73670374,3.80484667,1.40307168,1.00000000
-0.40186345,-0.44586552,1.34687557,1.17126540,0.55790489,1.26342850,1.00000000
0.26949378,-0.31184420,-0.32114211,0.88165997,2.08117895,1.19634459,1.00000000
0.27663168,-0.30569263,-0.32114211,0.87192229,2.06670982,1.19315465,1.00000000
0.24808007,-0.33029891,-0.32114211,0.91087302,2.12458636,1.20591440,1.00000000
