0.02150921,-0.26670963,-0.45638679,1.40544450,4.60505260,1.61079860,1.00000000
0.20274896,-0.33306367,-0.23097900,1.22358650,2.01057010,1.20858060,1.00000000
1.10725390,-0.09861275,-0.54654991,1.70966630,7.72219170,1.26038140,1.00000000
0.02150921,-0.26670963,-0.45638679,1.40544450,4.60505260,1.61079860,1.00000000
0.47240660,0.18892140,-0.18589744,1.40839810,-0.37786573,1.12021450,1.00000000
0.41972850,-0.07207113,-0.00557120,1.15776320,0.75753110,1.27256980,1.00000000
0.50543627,-0.39499410,-0.00557120,1.21810120,1.08046270,1.60165730,1.00000000
0.44310335,-0.02341151,-0.41130523,1.62401160,4.37154620,1.18420380,1.00000000
0.39228847,-0.28440404,-0.41130523,1.41641500,3.46000870,1.46149040,1.00000000
2.33257000,-0.04110592,-0.45638679,2.11431090,-0.37786573,0.64486602,1.00000000
-0.10688306,-0.32421646,-0.14081588,1.26620290,-0.37786573,1.50110280,1.00000000
1.24174390,4.20555220,-0.32114211,1.36578170,1.82934910,0.52907600,1.00000000
1.70144920,1.20634990,-0.27606055,-0.85955255,-0.37786573,-0.94572324,1.00000000
0.00101387,-0.41268851,0.26491816,1.21810120,1.07124360,1.68088200,1.00000000
4.35483300,0.58262200,-0.54654991,9.39875740,-0.37786573,0.42852150,1.00000000
3.90664570,0.92323937,-0.54654991,2.33836340,10.73344300,0.71494946,1.00000000
0.32131701,-0.27998044,-0.41130523,1.42443200,-0.37786573,1.59861020,1.00000000
-0.04878471,-0.43038291,-0.27606055,1.09489350,1.68645320,1.48586720,1.00000000
0.23764184,-0.24459162,0.71573375,3.71347980,0.64193029,1.04098980,1.00000000
0.12313897,-0.26670963,-0.41130523,-0.85955255,-0.37786573,-0.94572324,1.00000000
0.45546830,-0.11630716,-0.45638679,1.55354690,4.06066530,1.46758460,1.00000000
0.14041603,-0.41268851,-0.14081588,1.09911290,1.30521090,1.46453750,1.00000000
0.18614943,-0.35960528,-0.27606055,1.87506850,2.16173030,1.16592110,1.00000000
0.37026868,-0.00571710,-0.50146835,1.56114190,5.29832820,1.61384570,1.00000000
-0.34774560,-0.43923012,-0.18589744,1.20291120,3.84286430,1.30913510,1.00000000
0.49493453,-0.37287609,-0.45638679,1.77675550,4.20672210,1.40664250,1.00000000
0.44310335,-0.02341151,-0.41130523,1.62401160,4.37154620,1.18420380,1.00000000
0.60215393,-0.16496678,-0.18589744,1.93329680,1.54852910,1.26038140,1.00000000
0.27947943,-0.39499410,-0.27606055,1.35227950,1.68645320,1.33351190,1.00000000
-0.04878471,-0.43038291,-0.27606055,1.09489350,1.68645320,1.48586720,1.00000000
0.52186642,-0.37729969,-0.27606055,1.84089100,1.92861900,1.28780540,1.00000000
1.77326760,-0.31536926,-0.50146835,-0.85955255,-0.37786573,-0.94572324,1.00000000
0.45546830,-0.11630716,-0.45638679,1.55354690,4.06066530,1.46758460,1.00000000
0.35790373,-0.25786243,-0.41130523,0.93033520,3.21998310,1.47367880,1.00000000
1.29797900,-0.16054318,-0.54654991,1.32527510,13.75042300,0.90996423,1.00000000
0.62281865,-0.37729969,-0.41130523,2.70039160,2.85925320,1.54985650,1.00000000
0.02150921,-0.26670963,-0.45638679,1.40544450,4.60505260,1.61079860,1.00000000
1.46803950,-0.29767485,-0.50146835,1.24088620,2.53256820,0.69971393,1.00000000
4.35872880,0.46318474,-0.41130523,1.81388660,-0.37786573,0.30663727,1.00000000
-0.45377932,-0.44807732,1.97801740,1.12442960,0.03534707,1.19334510,1.00000000
1.28375090,-0.21805001,-0.41130523,1.49405280,2.55657070,0.84292790,1.00000000
1.39198660,0.15795618,-0.54654991,2.10966950,7.37657460,1.29389960,1.00000000
0.12313897,-0.26670963,-0.41130523,-0.85955255,-0.37786573,-0.94572324,1.00000000
0.75425981,0.01640091,0.08459192,4.94218170,1.42160190,1.25124010,1.00000000
-0.12703963,-0.43480652,-0.27606055,1.77675550,4.20672210,1.18725090,1.00000000
0.49493453,-0.37287609,-0.45638679,1.77675550,4.20672210,1.40664250,1.00000000
0.32131701,-0.27998044,-0.41130523,1.42443200,-0.37786573,1.59861020,1.00000000
0.35028150,-0.38614689,-0.27606055,4.06453750,2.30202510,1.16896820,1.00000000
1.35150410,-0.37729969,-0.50146835,1.62401160,4.66030130,1.30608800,1.00000000
1.29797900,-0.16054318,-0.54654991,1.32527510,13.75042300,0.90996423,1.00000000
0.93516079,-0.29767485,-0.27606055,1.57211250,-0.37786573,1.01051870,1.00000000
-0.52034682,-0.45250093,-0.27606055,3.00165980,13.75042300,0.70276103,1.00000000
4.35872880,0.46318474,-0.41130523,1.81388660,-0.37786573,0.30663727,1.00000000
1.46803950,-0.29767485,-0.50146835,1.24088620,2.53256820,0.69971393,1.00000000
0.00101387,-0.41268851,0.26491816,1.21810120,1.07124360,1.68088200,1.00000000
0.21223440,-0.37729969,-0.41130523,0.94130575,3.12374240,1.54071510,1.00000000
0.75425981,0.01640091,0.08459192,4.94218170,1.42160190,1.25124010,1.00000000
0.93516079,-0.29767485,-0.27606055,1.57211250,-0.37786573,1.01051870,1.00000000
4.69393760,1.16653750,-0.32114211,4.56158790,0.98178548,1.15677980,1.00000000
0.21223440,-0.37729969,-0.41130523,0.94130575,3.12374240,1.54071510,1.00000000
-0.04387261,-0.41711211,-0.32114211,1.77675550,4.20672210,1.35484170,1.00000000
0.04861048,-0.35518168,-0.32114211,1.83582770,-0.37786573,1.32741770,1.00000000
