0.66499500,2.75903430,-0.05065276,1.07379630,-0.37786573,0.75151473,0.00000000
0.09214190,-0.22247361,0.26491816,1.25565430,-0.37786573,1.24819300,0.00000000
-0.21173110,-0.19593200,0.30999972,-0.03211976,-0.37786573,1.31218220,0.00000000
-0.20021306,-0.42153571,-0.14081588,0.50163979,-0.37786573,0.64181891,0.00000000
0.24780482,1.23289150,-0.00557120,0.73159943,-0.37786573,1.05013110,0.00000000
-0.04861533,-0.30652205,0.62557063,0.69109278,0.26322323,1.05013110,0.00000000
0.12686540,0.16237979,-0.09573432,-0.85955255,-0.37786573,-0.94572324,0.00000000
1.04305770,2.79884670,-0.45638679,2.17718060,-0.37786573,0.73323209,0.00000000
-0.19123576,-0.26228603,0.08459192,1.05523070,1.72276990,1.20553350,0.00000000
-0.31556284,-0.45250093,-0.18589744,0.96620047,1.52475700,0.94348240,0.00000000
0.07943818,0.05621333,0.03951036,-0.20680470,-0.37786573,1.37617140,0.00000000
0.37975413,1.72833500,-0.32114211,0.18391572,-0.37786573,0.50774626,0.00000000
1.41756340,4.86909260,-0.41130523,0.80206413,-0.37786573,0.09029275,0.00000000
-0.30810999,-0.38614689,-0.18589744,0.40163899,0.88538013,0.98614188,0.00000000
-0.24882596,-0.42595931,-0.36622367,1.72570020,-0.37786573,0.58087680,0.00000000
4.46035850,-0.43923012,-0.45638679,-0.85955255,-0.37786573,-0.94572324,0.00000000
0.49578144,-0.44365372,-0.27606055,-0.85955255,-0.37786573,-0.94572324,0.00000000
0.93363634,-0.45250093,-0.09573432,-0.85955255,-0.37786573,-0.94572324,0.00000000
0.20783044,-0.28440404,0.12967348,0.99025129,0.31373068,1.16592110,0.00000000
-0.35181079,-0.44807732,-0.23097900,1.02105320,-0.37786573,0.88863449,0.00000000
0.01507266,-0.24459162,-0.00557120,-0.85955255,-0.37786573,-0.94572324,0.00000000
-0.06148843,-0.35518168,0.17475504,0.80839330,1.04687880,0.92215265,0.00000000
-0.08367760,-0.30209845,1.48212030,0.78560831,-0.37786573,1.09888480,0.00000000
-0.17954834,-0.43923012,0.03951036,0.62147197,-0.37786573,1.32132350,0.00000000
0.00355462,-0.43480652,-0.18589744,1.00079990,-0.37786573,1.23295750,0.00000000
-0.30438357,-0.44365372,0.98622311,0.44130175,0.27896154,1.64736390,0.00000000
1.00105080,4.55944040,-0.50146835,1.08687650,-0.37786573,0.13904645,0.00000000
-0.13618631,-0.32421646,0.08459192,-0.85955255,-0.37786573,-0.94572324,0.00000000
0.14092418,-0.19593200,0.21983660,0.28265069,-0.37786573,1.10497900,0.00000000
0.45512954,0.69763566,0.53540751,1.48012860,-0.08637785,1.27561690,0.00000000
0.14481999,-0.38614689,-0.27606055,0.96198103,-0.37786573,1.25428720,0.00000000
0.73698275,1.19307910,0.30999972,-0.85955255,-0.37786573,-0.94572324,0.00000000
4.79082470,-0.42595931,-0.54654991,-0.85955255,-0.37786573,-0.94572324,0.00000000
0.45648460,-0.11188355,-0.14081588,0.92274021,-0.37786573,1.14763850,0.00000000
0.10874142,-0.45250093,-0.41130523,-0.85955255,-0.37786573,-0.94572324,0.00000000
-0.04505829,-0.34191087,-0.32114211,0.57294838,-0.37786573,1.20248640,0.00000000
-0.17531377,-0.45250093,-0.05065276,1.05776240,-0.37786573,0.77589157,0.00000000
0.63941818,-0.44807732,-0.45638679,-0.85955255,-0.37786573,-0.94572324,0.00000000
0.99834063,0.36586549,-0.18589744,0.41725093,0.22453598,0.89168160,0.00000000
0.19766747,0.85246174,1.25671250,0.65353974,-0.37786573,0.94652950,0.00000000
1.32152330,4.93987020,0.17475504,1.30839730,-0.37786573,0.63877181,0.00000000
0.05047369,-0.33306367,0.44524439,0.62737919,-0.37786573,1.31522930,0.00000000
-0.25339930,-0.44807732,-0.09573432,-0.85955255,-0.37786573,-0.94572324,0.00000000
0.86537502,0.91881577,-0.14081588,0.59573337,0.69599367,0.42852150,0.00000000
2.32156020,0.52511517,-0.41130523,1.07759380,1.02244830,0.66010155,0.00000000
-0.32098310,-0.37729969,-0.05065276,-0.85955255,-0.37786573,-0.94572324,0.00000000
-0.32199939,-0.36845248,0.53540751,-0.85955255,-0.37786573,-0.94572324,0.00000000
0.18479436,-0.02783511,0.35508128,-0.85955255,-0.37786573,-0.94572324,0.00000000
0.19360228,-0.36402888,0.08459192,0.98265630,0.40769955,1.08669640,0.00000000
-0.04251754,-0.45250093,0.08459192,-0.85955255,-0.37786573,-0.94572324,0.00000000
-0.06673930,-0.38614689,1.43703870,0.77379386,0.50904369,0.66619576,0.00000000
0.16345211,-0.29325125,-0.09573432,-0.85955255,-0.37786573,-0.94572324,0.00000000
-0.21206986,-0.39057049,1.21163090,0.45606980,0.10060506,1.01051870,0.00000000
-0.56032119,-0.42595931,1.66244650,1.31852400,0.40634961,0.57173548,0.00000000
0.33537580,0.06506054,-0.27606055,1.42358810,0.81847588,1.33655910,0.00000000
-0.11789295,-0.33748727,-0.32114211,0.44341147,1.42314940,1.17201530,0.00000000
0.79541986,-0.45250093,-0.50146835,-0.85955255,-0.37786573,-0.94572324,0.00000000
0.34858767,-0.00571710,-0.14081588,0.57843365,-0.37786573,1.30304090,0.00000000
0.11179032,-0.27555684,0.85097843,0.05564466,0.12901962,1.41883090,0.00000000
-0.29710010,-0.44365372,0.71573375,0.33159623,0.62355796,1.03489560,0.00000000
1.43043650,-0.41711211,-0.50146835,-0.85955255,-0.37786573,-0.94572324,0.00000000
0.22104231,-0.13842517,0.44524439,0.04889355,0.33062137,1.31827640,0.00000000
0.45699275,-0.44807732,-0.36622367,-0.85955255,-0.37786573,-0.94572324,0.00000000
-0.37552440,-0.39941770,1.66244650,0.43792620,-0.37786573,0.59915943,0.00000000
-0.16582832,-0.34633447,-0.14081588,0.35564706,1.43194050,1.21772190,0.00000000
0.02676008,-0.42153571,-0.41130523,-0.85955255,-0.37786573,-0.94572324,0.00000000
-0.16786092,-0.43480652,-0.36622367,2.11388900,-0.37786573,0.91910555,0.00000000
-0.13110482,-0.21805001,-0.36622367,-0.85955255,-0.37786573,-0.94572324,0.00000000
0.21426700,-0.24459162,0.03951036,-0.85955255,-0.37786573,-0.94572324,0.00000000
1.04932490,3.08638090,-0.27606055,1.16367040,1.50605540,0.55040574,0.00000000
-0.15668164,-0.39941770,0.21983660,0.86029245,0.59033631,1.21772190,0.00000000
0.66601130,-0.45250093,-0.27606055,-0.85955255,-0.37786573,-0.94572324,0.00000000
-0.17480562,-0.38172329,0.03951036,0.31303068,0.50064773,1.18115670,0.00000000
0.01100747,-0.06764753,0.71573375,0.38855871,0.15397701,1.26342850,0.00000000
1.07507110,5.05930750,0.17475504,0.43792620,-0.37786573,0.27616621,0.00000000
-0.24357509,-0.43923012,0.67065219,0.42231426,-0.37786573,1.52547960,0.00000000
0.09027868,-0.28440404,0.26491816,0.70079750,-0.37786573,1.35179460,0.00000000
0.04098825,-0.04552952,0.35508128,-0.85955255,-0.37786573,-0.94572324,0.00000000
0.58555440,0.75071888,-0.27606055,0.72484833,-0.37786573,1.01661290,0.00000000
-0.00152687,-0.43480652,0.12967348,0.62780113,0.59629580,1.07755510,0.00000000
-0.29523689,-0.43480652,0.49032595,1.22654010,0.37069149,1.11412030,0.00000000
-0.27524970,-0.44365372,0.08459192,1.07421820,0.84807574,0.73323209,0.00000000
1.26173110,0.31720586,0.94114155,-0.85955255,-0.37786573,-0.94572324,0.00000000
0.33351259,0.04294253,-0.23097900,1.04215040,-0.37786573,1.29085250,0.00000000
0.05199814,-0.30209845,0.40016284,-0.85955255,-0.37786573,-0.94572324,0.00000000
1.50106920,1.75487660,0.17475504,1.38308140,-0.37786573,0.55040574,0.00000000
0.09417449,0.10487296,2.06818050,0.21556155,-0.37786573,1.08364930,0.00000000
-0.15871424,-0.02341151,1.84277270,1.78266270,0.09806981,1.03489560,0.00000000
-0.17785451,-0.24901522,2.33866990,0.19193267,-0.37786573,0.95871792,0.00000000
1.40672290,-0.45250093,0.17475504,-0.85955255,-0.37786573,-0.94572324,0.00000000
0.35485484,0.03851892,-0.32114211,1.57253440,-0.37786573,0.73323209,0.00000000
0.65161375,-0.45250093,-0.45638679,-0.85955255,-0.37786573,-0.94572324,0.00000000
0.21443638,0.01640091,0.40016284,1.01008270,0.85736068,1.03489560,0.00000000
0.30014415,0.18892140,-0.09573432,0.18180600,-0.37786573,1.03184850,0.00000000
-0.13076605,-0.27555684,0.76081531,0.82442718,0.39851338,1.23600460,0.00000000
0.59622553,-0.07649473,-0.27606055,1.65650140,1.03693540,0.87035185,0.00000000
1.36691790,1.96278590,-0.50146835,-0.85955255,-0.37786573,-0.94572324,0.00000000
0.76205143,0.32162947,0.35508128,0.76577692,0.76875864,1.04098980,0.00000000
-0.02388542,-0.30209845,0.44524439,0.19235461,0.32858000,1.25733430,0.00000000
