0.80425114	2.73356046	-0.11749783	0.81894191	-0.37786573	0.58833695	0.00000000
0.31454170	0.60201779	0.07303255	0.46524439	-0.37786573	0.97262523	0.00000000
0.68005798	2.68604487	0.87995942	0.46884869	-0.21763465	0.53887027	0.00000000
2.8701915	-0.076494735	-0.54654991	2.5552427	10.620608	1.1842038	1
2.9658929	0.46318474	-0.230979	4.9421817	1.4848844	1.4645375	1
1.7014492	1.2063499	-0.27606055	-0.85955255	-0.37786573	-0.94572324	1
-0.17497500	-0.37177019	0.44114607	0.58885759	-0.37786573	1.34964776	0.00000000
1.7732676	-0.31536926	-0.50146835	-0.85955255	-0.37786573	-0.94572324	1
2.3772871	0.52511517	-0.54654991	2.0193735	10.939259	1.0013774	1
-0.29849751	-0.37840559	0.80589687	1.47967153	0.53962309	0.54913611	0.00000000
1.35455294	4.52152383	-0.37910412	1.58579556	1.22009427	0.55214694	0.00000000
-0.33504188	-0.31094565	20.68686500	2.53583330	0.35791646	0.65096023	0.00000000
-0.17243426	-0.04995312	11.76071600	0.76155748	-0.08097809	0.74542051	0.00000000
-0.28980958	-0.29122376	2.18088443	1.13809003	0.08325753	0.87936621	0.00000000
0.91125450	-0.43762656	-0.26140905	-0.85955255	-0.37786573	-0.94572324	0.00000000
0.38723601	-0.21034030	-0.32500625	1.18244090	-0.37786573	1.32776597	0.00000000
0.10303887	-0.42448478	-0.42633242	1.34827105	4.27491040	1.73776132	0.00000000
1.2334441	0.41894872	-0.50146835	1.4564998	3.4485836	0.95567082	1
1.2815489	-0.28440404	-0.50146835	1.3632501	3.3564585	1.1110732	1
10.75183400	-0.43038292	-0.54654991	-0.85955255	-0.37786573	-0.94572324	0.00000000
1.3919866	0.15795618	-0.54654991	2.1096695	7.3765746	1.2938996	1
1.6076111	-0.27555684	-0.50146835	2.0295001	6.5452431	1.3731243	1
1.03736646	1.89731658	-0.32114211	0.51885512	3.90783916	0.47422809	0.00000000
-0.36295413	-0.38480641	1.44660145	0.28158944	-0.35576685	0.82732303	0.00000000
1.2678289	0.7905313	-0.18589744	2.0324537	-0.37786573	0.90387002	1
0.63698671	-0.04567222	-0.09137159	1.12852652	0.53132458	1.11471009	0.00000000
4.3587288	0.46318474	-0.41130523	1.8138866	-0.37786573	0.30663727	1
0.15009296	-0.01850708	0.93134121	0.34186049	0.26038808	1.10597263	0.00000000
0.13991881	-0.22461406	-0.24406719	0.79111400	-0.37786573	1.38221649	0.00000000
0.30808256	-0.07511850	0.28295078	1.06407280	0.29818480	1.30202518	0.00000000
0.83144423	0.44495950	0.29377036	-0.85955255	-0.37786573	-0.94572324	0.00000000
9.2051135	1.4584952	-0.54654991	6.3037959	5.0477994	0.15732908	1
5.0267751	-0.098612747	-0.45638679	4.7472434	1.6538242	0.90996423	1
1.2049878	1.7637238	-0.50146835	1.5624078	6.4890725	0.93129397	1
1.4865023	0.29508785	-0.54654991	1.7400463	8.2156435	0.91301134	1
2.0076936	-0.24459162	-0.32114211	2.5438502	0.86078492	0.76370315	1
1.4033352	-0.12957796	0.08459192	-0.85955255	-0.37786573	-0.94572324	1
1.3242334	-0.23132081	-0.45638679	1.7704263	2.1617303	1.047084	1
1.0217155	-0.27113323	-0.41130523	5.4784729	-0.37786573	0.79722131	1
4.7826943	-0.049953122	-0.45638679	1.1965821	2.6293357	0.90082291	1
1.2417439	4.2055522	-0.32114211	1.3657817	1.8293491	0.529076	1
1.11232476	1.42642413	-0.12391029	1.34537018	-0.36209141	0.83683369	0.00000000
0.96412527	-0.34191087	-0.41130523	1.5742222	3.703261	1.3792185	1
0.29657974	0.15026296	-0.26626021	0.39184254	1.69570954	0.98057760	0.00000000
0.98199518	4.64127705	-0.34368289	0.21577252	3.29503635	0.30816082	0.00000000
-0.21877380	-0.40494720	0.24108934	-0.85955255	-0.37786573	-0.94572324	0.00000000
0.90621125	5.01962517	-0.13020845	-0.85955255	-0.37786573	-0.94572324	0.00000000
1.66142644	2.88984654	-0.08285387	3.01275090	-0.37786573	0.99876560	0.00000000
3.389689	1.0205586	-0.54654991	-0.85955255	-0.37786573	-0.94572324	1
0.55789149	1.32858103	0.75844259	0.92091918	-0.15109170	1.00875461	0.00000000
6.2441303	0.60031641	-0.54654991	9.591164	-0.37786573	1.2725698	1
-0.17448944	-0.39292975	0.03349949	2.48500307	-0.37786573	0.62048917	0.00000000
3.7801167	0.7816841	-0.54654991	4.3434427	-0.37786573	0.93434108	1
1.999055	0.05178973	-0.41130523	2.0729604	-0.37786573	1.047084	1
2.15314510	0.85056590	-0.30182144	1.07011934	0.94514901	0.75412653	0.00000000
-0.29041964	-0.39481715	0.32442582	0.38265149	-0.37786573	0.54662733	0.00000000
1.4680395	-0.29767485	-0.50146835	1.2408862	2.5325682	0.69971393	1
4.6939376	1.1665375	-0.32114211	4.5615879	0.98178548	1.1567798	1
0.01249126	0.00313011	1.05474707	0.10258174	-0.37786573	1.02002569	0.00000000
3.3473432	0.073907741	-0.32114211	3.7974468	-0.37786573	0.96176503	1
3.7918041	1.2019263	-0.50146835	4.0645375	2.3020251	0.55040574	1
-0.24850978	-0.31359982	1.05534817	1.05047680	1.28162760	0.82261386	0.00000000
6.1960255	1.5823561	-0.59163147	9.591164	23.617122	1.3700772	1
1.7614108	-0.21805001	-0.54654991	1.788148	8.2156435	1.2055335	1
-0.15804074	-0.39383553	0.05561092	0.79644826	0.98861121	1.08067471	0.00000000
-0.31018493	-0.39989166	0.80267676	-0.02209858	0.39310187	1.10606727	0.00000000
2.3191888	0.72860087	-0.50146835	-0.85955255	-0.37786573	-0.94572324	1
3.9066457	0.92323937	-0.54654991	2.3383634	10.733443	0.71494946	1
1.1072539	-0.098612747	-0.54654991	1.7096663	7.7221917	1.2603814	1
-0.22074066	-0.27745266	0.01160273	-0.00774745	2.20688343	0.91533295	0.00000000
-0.30336727	-0.39941770	13.47381500	0.80375191	0.07772196	0.49555783	0.00000000
1.2837509	-0.21805001	-0.41130523	1.4940528	2.5565707	0.8429279	1
1.48239475	1.00728780	-0.50146835	1.69521473	2.93308828	0.92443798	0.00000000
0.13381010	-0.17855356	-0.35656334	1.69498871	2.96270696	1.18529202	0.00000000
0.09091192	-0.25779437	0.19764260	0.57125411	-0.37786573	1.05050613	0.00000000
-0.10198635	-0.30792956	0.49852260	0.52804327	0.31745373	1.26093543	0.00000000
1.8916663	-0.23132081	-0.36622367	-0.85955255	-0.37786573	-0.94572324	1
1.297979	-0.16054318	-0.54654991	1.3252751	13.750423	0.90996423	1
0.12746322	-0.16184424	-0.28666798	0.46778496	2.50113127	1.01930156	0.00000000
0.60414418	4.96641180	0.91860077	1.83624960	-0.26261064	0.85435454	0.00000000
4.354833	0.582622	-0.54654991	9.3987574	-0.37786573	0.4285215	1
0.27232041	-0.00743237	0.65593168	-0.85955255	-0.37786573	-0.94572324	0.00000000
1.1086089	-0.14284877	-0.14081588	3.7974468	0.46894065	1.2603814	1
0.35477666	0.51320547	0.78508999	2.32538045	-0.24484489	1.15185755	0.00000000
1.1285961	0.35701828	-0.54654991	1.60629	8.5145725	1.1720153	1
4.5929854	1.9185499	-0.45638679	2.2645231	1.9188402	0.70276103	1
-0.32963946	-0.40640233	-0.48723207	0.01901323	-0.37786573	0.48441184	0.00000000
0.99308976	-0.30652205	-0.50146835	0.85058773	2.4394883	1.190298	1
3.5318013	1.0869127	-0.59163147	2.1303448	14.444917	0.29444885	1
0.40814023	0.17737688	-0.03965726	0.86783599	-0.37786573	1.18962909	0.00000000
0.11036750	0.38400226	1.75937186	0.43140715	-0.18172958	0.66832874	0.00000000
0.28672055	-0.10054807	-0.14645107	1.60874254	1.14182107	1.22467314	0.00000000
1.7089021	0.61801082	-0.32114211	-0.85955255	-0.37786573	-0.94572324	1
1.2656269	0.28624065	0.2198366	-0.85955255	-0.37786573	-0.94572324	1
-0.05503016	-0.28962162	0.08343598	0.95371524	1.42625962	1.12333977	0.00000000
-0.04460225	-0.34758215	-0.02175432	1.18091602	0.75681266	1.01286265	0.00000000
1.82753986	4.00284718	-0.31318654	1.39564050	-0.33031575	0.45755863	0.00000000
1.04115418	2.31604214	-0.31040841	1.70106671	-0.37786573	0.86919106	0.00000000
-0.23411571	-0.32387618	1.81329633	0.05915004	-0.05196582	1.28780536	0.00000000
-0.37410419	-0.31434842	3.27151139	-0.85955255	-0.37786573	-0.94572324	0.00000000
1.3515041	-0.37729969	-0.50146835	1.6240116	4.6603013	1.306088	1
1.2596985	-0.15611958	-0.54654991	1.8628321	8.2156435	1.2847583	1
4.1664791	0.65782324	-0.36622367	4.9421817	1.4848844	1.391407	1
1.8069748	1.0426766	-0.54654991	3.0016598	13.750423	0.69057261	1
0.99915125	0.86857628	-0.35012311	1.07231946	1.74099168	0.87100480	0.00000000
0.00159116	-0.26761241	1.07822629	-0.85955255	-0.37786573	-0.94572324	0.00000000
1.2659657	-0.13842517	-0.18589744	4.3687594	0.46894065	1.3152293	1
1.3808073	0.49414995	0.039510361	4.9421817	1.6205038	1.537668	1
3.0390663	1.1311487	-0.54654991	2.2421601	9.6565874	0.67838418	1
-0.16340203	-0.31297812	0.40138126	0.01075890	-0.37786573	1.20693353	0.00000000
1.0035915	0.91439217	0.35508128	-0.85955255	-0.37786573	-0.94572324	1
1.15885703	2.88170419	-0.21363993	-0.85955255	-0.37786573	-0.94572324	0.00000000
0.94752574	-0.18708479	-0.41130523	0.89446994	2.4836412	0.93129397	1
0.45990531	0.03797946	-0.20129114	1.65598679	-0.37786573	1.02790952	0.00000000
7.74537130	-0.43978307	-0.54091472	-0.85955255	-0.37786573	-0.94572324	0.00000000
-0.20817406	-0.40322880	-0.11723475	0.64713917	-0.37786573	1.12794950	0.00000000
2.63153093	-0.34191087	-0.41130523	2.37197823	-0.10954630	0.66314867	0.00000000
2.5654716	0.11814376	-0.50146835	4.3341599	-0.37786573	0.88254028	1
-0.28807889	-0.37623475	0.50201376	0.79746182	0.77576137	0.98123265	0.00000000
1.4170553	0.069484139	-0.54654991	1.9881496	10.939259	1.190298	1
2.0158239	0.15353258	-0.32114211	2.1923706	-0.37786573	0.96176503	1
1.2361543	-0.058800326	-0.54654991	1.5569225	7.5119306	1.1537327	1
1.1465507	-0.2047792	-0.45638679	1.9143093	4.2067221	1.2116277	1
-0.37171329	-0.36181708	4.09685070	0.01464573	-0.10406423	1.26901485	0.00000000
0.30810514	2.52015980	2.60915920	-0.85955255	-0.37786573	-0.94572324	0.00000000
5.079792	0.89227416	-0.54654991	5.4784729	-0.37786573	0.49251073	1
3.7472564	-0.44365372	-0.54654991	-0.85955255	-0.37786573	-0.94572324	1
1.0974296	-0.19150839	-0.50146835	2.2552403	6.0677272	1.4157838	1
2.2592272	0.21546301	-0.54654991	3.0016598	13.750423	0.96176503	1
2.33257	-0.041105917	-0.45638679	2.1143109	-0.37786573	0.64486602	1
